argv,drift_max_m,entry_frame,entry_frame_arg,family,fell,final_dist_m,foot_com_height_m,foot_comp,foot_gain,foot_len_bias,foot_offset_clip_m,foot_vy_avg_n,foot_yaw_bias,grid_cols,grid_rows,heading,heading_cap_rad,heading_len,heading_len_cap_rad,hip_saturated,inplace_at,level_m,n_probes,param,probe,reached,rep,run_utc,score,settle_ok,skill,spawn_x,spawn_z0_m,steps,swing_lift_mm,swing_lift_sym,t_reached_s,tau_hip_max_nm,yaw_cum_deg,yaw_moment,yaw_moment_cap_nm,yaw_moment_gain,yaw_moment_nm,yaw_ok_deg
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-frame 16 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --swing-lift 60 --trace-npz outputs/lift/trace_trot60_16.npz --results-csv outputs/lift/lift.csv,,16,16,step_up,1,3.7464345030484867,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.06,15,skill.STEP_TROT_MAX,step_up_0p06,0,0,2026-09-01T08:26:40Z,goal,1,TROT,0.9999999999999964,0.0,88,60.0,1,nan,19.08076286315918,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-frame 16 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --swing-lift 60 --trace-npz outputs/lift/trace_trot60_16.npz --results-csv outputs/lift/lift.csv,,16,16,step_up,1,3.731980218266636,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.08,15,skill.STEP_TROT_MAX,step_up_0p08,0,0,2026-09-01T08:26:40Z,goal,1,TROT,1.0,0.0,88,60.0,1,nan,18.50306510925293,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-frame 16 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --swing-lift 60 --trace-npz outputs/lift/trace_trot60_16.npz --results-csv outputs/lift/lift.csv,,16,16,step_up,1,3.735368701399548,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.1,15,skill.STEP_TROT_MAX,step_up_0p10,0,0,2026-09-01T08:26:40Z,goal,1,TROT,1.0,0.0,88,60.0,1,nan,18.278018951416016,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-frame 16 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --swing-lift 60 --trace-npz outputs/lift/trace_trot60_16.npz --results-csv outputs/lift/lift.csv,,16,16,step_up,1,3.7354204563171294,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.12,15,skill.STEP_TROT_MAX,step_up_0p12,0,0,2026-09-01T08:26:40Z,goal,1,TROT,0.9999999999999982,0.0,88,60.0,1,nan,18.081214904785156,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-frame 16 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --swing-lift 60 --trace-npz outputs/lift/trace_trot60_16.npz --results-csv outputs/lift/lift.csv,,16,16,step_up,1,3.7370230621195852,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.14,15,skill.STEP_TROT_MAX,step_up_0p14,0,0,2026-09-01T08:26:40Z,goal,1,TROT,0.9999999999999964,0.0,88,60.0,1,nan,19.075702667236328,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-frame 16 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --swing-lift 60 --trace-npz outputs/lift/trace_trot60_16.npz --results-csv outputs/lift/lift.csv,,16,16,step_up,1,3.7297355007741477,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.16,15,skill.STEP_TROT_MAX,step_up_0p16,0,0,2026-09-01T08:26:40Z,goal,1,TROT,1.0,0.0,88,60.0,1,nan,18.21967887878418,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-frame 16 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --swing-lift 60 --trace-npz outputs/lift/trace_trot60_16.npz --results-csv outputs/lift/lift.csv,,16,16,step_up,1,3.75377144581487,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.18,15,skill.STEP_TROT_MAX,step_up_0p18,0,0,2026-09-01T08:26:40Z,goal,1,TROT,1.0,0.0,88,60.0,1,nan,19.331411361694336,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-frame 16 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --swing-lift 60 --trace-npz outputs/lift/trace_trot60_16.npz --results-csv outputs/lift/lift.csv,,16,16,step_up,1,3.7542331087995886,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.2,15,skill.STEP_TROT_MAX,step_up_0p20,0,0,2026-09-01T08:26:40Z,goal,1,TROT,0.9999999999999982,0.0,88,60.0,1,nan,19.295682907104492,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-frame 16 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --swing-lift 60 --trace-npz outputs/lift/trace_trot60_16.npz --results-csv outputs/lift/lift.csv,,16,16,step_up,1,3.736562164855832,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.22,15,skill.STEP_TROT_MAX,step_up_0p22,0,0,2026-09-01T08:26:40Z,goal,1,TROT,0.9999999999999964,0.0,88,60.0,1,nan,18.882463455200195,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-frame 16 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --swing-lift 60 --trace-npz outputs/lift/trace_trot60_16.npz --results-csv outputs/lift/lift.csv,,16,16,step_up,1,3.7275475775461375,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.24,15,skill.STEP_TROT_MAX,step_up_0p24,0,0,2026-09-01T08:26:40Z,goal,1,TROT,1.0,0.0,88,60.0,1,nan,18.180221557617188,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-frame 16 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --swing-lift 60 --trace-npz outputs/lift/trace_trot60_16.npz --results-csv outputs/lift/lift.csv,,16,16,step_up,1,3.7308869770346247,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.26,15,skill.STEP_TROT_MAX,step_up_0p26,0,0,2026-09-01T08:26:40Z,goal,1,TROT,1.0,0.0,88,60.0,1,nan,18.394765853881836,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-frame 16 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --swing-lift 60 --trace-npz outputs/lift/trace_trot60_16.npz --results-csv outputs/lift/lift.csv,,16,16,step_up,1,3.744340513772386,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.28,15,skill.STEP_TROT_MAX,step_up_0p28,0,0,2026-09-01T08:26:40Z,goal,1,TROT,0.9999999999999982,0.0,88,60.0,1,nan,18.91086769104004,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-frame 16 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --swing-lift 60 --trace-npz outputs/lift/trace_trot60_16.npz --results-csv outputs/lift/lift.csv,,16,16,step_up,1,3.7283526080367144,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.3,15,skill.STEP_TROT_MAX,step_up_0p30,0,0,2026-09-01T08:26:40Z,goal,1,TROT,0.9999999999999964,0.0,88,60.0,1,nan,18.162641525268555,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-frame 0 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --swing-lift 60 --trace-npz outputs/lift/trace_trot60_0.npz --results-csv outputs/lift/lift.csv,,0,0,step_up,1,3.575432240882347,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.02,15,skill.STEP_TROT_MAX,step_up_0p02,0,0,2026-09-01T08:26:40Z,goal,1,TROT,1.0,0.0,95,60.0,1,nan,14.739240646362305,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-frame 0 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --swing-lift 60 --trace-npz outputs/lift/trace_trot60_0.npz --results-csv outputs/lift/lift.csv,,0,0,step_up,1,3.564518533215634,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.04,15,skill.STEP_TROT_MAX,step_up_0p04,0,0,2026-09-01T08:26:40Z,goal,1,TROT,0.9999999999999982,0.0,95,60.0,1,nan,15.03078842163086,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-frame 0 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --swing-lift 60 --trace-npz outputs/lift/trace_trot60_0.npz --results-csv outputs/lift/lift.csv,,0,0,step_up,1,3.5614426408399122,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.06,15,skill.STEP_TROT_MAX,step_up_0p06,0,0,2026-09-01T08:26:40Z,goal,1,TROT,0.9999999999999964,0.0,95,60.0,1,nan,16.74489974975586,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-frame 0 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --swing-lift 60 --trace-npz outputs/lift/trace_trot60_0.npz --results-csv outputs/lift/lift.csv,,0,0,step_up,1,3.5968227246308206,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.08,15,skill.STEP_TROT_MAX,step_up_0p08,0,0,2026-09-01T08:26:40Z,goal,1,TROT,1.0,0.0,95,60.0,1,nan,18.640705108642578,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-frame 0 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --swing-lift 60 --trace-npz outputs/lift/trace_trot60_0.npz --results-csv outputs/lift/lift.csv,,0,0,step_up,1,3.546872090655489,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.1,15,skill.STEP_TROT_MAX,step_up_0p10,0,0,2026-09-01T08:26:40Z,goal,1,TROT,1.0,0.0,95,60.0,1,nan,21.903038024902344,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-frame 0 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --swing-lift 60 --trace-npz outputs/lift/trace_trot60_0.npz --results-csv outputs/lift/lift.csv,,0,0,step_up,1,3.5860952819639738,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.12,15,skill.STEP_TROT_MAX,step_up_0p12,0,0,2026-09-01T08:26:40Z,goal,1,TROT,0.9999999999999982,0.0,95,60.0,1,nan,14.79664421081543,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-frame 0 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --swing-lift 60 --trace-npz outputs/lift/trace_trot60_0.npz --results-csv outputs/lift/lift.csv,,0,0,step_up,1,3.581579512818106,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.14,15,skill.STEP_TROT_MAX,step_up_0p14,0,0,2026-09-01T08:26:40Z,goal,1,TROT,0.9999999999999964,0.0,95,60.0,1,nan,16.866992950439453,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-frame 0 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --swing-lift 60 --trace-npz outputs/lift/trace_trot60_0.npz --results-csv outputs/lift/lift.csv,,0,0,step_up,1,3.5804613511160963,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.16,15,skill.STEP_TROT_MAX,step_up_0p16,0,0,2026-09-01T08:26:40Z,goal,1,TROT,1.0,0.0,95,60.0,1,nan,14.849143981933594,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-frame 0 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --swing-lift 60 --trace-npz outputs/lift/trace_trot60_0.npz --results-csv outputs/lift/lift.csv,,0,0,step_up,1,3.577377295426941,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.18,15,skill.STEP_TROT_MAX,step_up_0p18,0,0,2026-09-01T08:26:40Z,goal,1,TROT,1.0,0.0,95,60.0,1,nan,14.870491981506348,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-frame 0 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --swing-lift 60 --trace-npz outputs/lift/trace_trot60_0.npz --results-csv outputs/lift/lift.csv,,0,0,step_up,1,3.5896228781788073,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.2,15,skill.STEP_TROT_MAX,step_up_0p20,0,0,2026-09-01T08:26:40Z,goal,1,TROT,0.9999999999999982,0.0,95,60.0,1,nan,16.790733337402344,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-frame 0 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --swing-lift 60 --trace-npz outputs/lift/trace_trot60_0.npz --results-csv outputs/lift/lift.csv,,0,0,step_up,1,3.5855732555519215,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.22,15,skill.STEP_TROT_MAX,step_up_0p22,0,0,2026-09-01T08:26:40Z,goal,1,TROT,0.9999999999999964,0.0,95,60.0,1,nan,20.61618423461914,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-frame 0 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --swing-lift 60 --trace-npz outputs/lift/trace_trot60_0.npz --results-csv outputs/lift/lift.csv,,0,0,step_up,1,3.5873923969138435,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.24,15,skill.STEP_TROT_MAX,step_up_0p24,0,0,2026-09-01T08:26:40Z,goal,1,TROT,1.0,0.0,95,60.0,1,nan,19.46981430053711,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-frame 0 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --swing-lift 60 --trace-npz outputs/lift/trace_trot60_0.npz --results-csv outputs/lift/lift.csv,,0,0,step_up,1,3.55466161227137,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.26,15,skill.STEP_TROT_MAX,step_up_0p26,0,0,2026-09-01T08:26:40Z,goal,1,TROT,1.0,0.0,95,60.0,1,nan,14.799687385559082,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-frame 0 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --swing-lift 60 --trace-npz outputs/lift/trace_trot60_0.npz --results-csv outputs/lift/lift.csv,,0,0,step_up,1,3.5507234226523985,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.28,15,skill.STEP_TROT_MAX,step_up_0p28,0,0,2026-09-01T08:26:40Z,goal,1,TROT,0.9999999999999982,0.0,95,60.0,1,nan,21.51222038269043,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-frame 0 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --swing-lift 60 --trace-npz outputs/lift/trace_trot60_0.npz --results-csv outputs/lift/lift.csv,,0,0,step_up,1,3.5832939995004436,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.3,15,skill.STEP_TROT_MAX,step_up_0p30,0,0,2026-09-01T08:26:40Z,goal,1,TROT,0.9999999999999964,0.0,95,60.0,1,nan,14.807374954223633,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-frame 1 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --swing-lift 60 --trace-npz outputs/lift/trace_trot60_1.npz --results-csv outputs/lift/lift.csv,,1,1,step_up,1,4.087327446130158,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.02,15,skill.STEP_TROT_MAX,step_up_0p02,0,0,2026-09-01T08:26:40Z,goal,1,TROT,1.0,0.0,56,60.0,1,nan,14.1310453414917,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-frame 1 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --swing-lift 60 --trace-npz outputs/lift/trace_trot60_1.npz --results-csv outputs/lift/lift.csv,,1,1,step_up,1,4.086760645269685,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.04,15,skill.STEP_TROT_MAX,step_up_0p04,0,0,2026-09-01T08:26:40Z,goal,1,TROT,0.9999999999999982,0.0,56,60.0,1,nan,17.587928771972656,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-frame 1 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --swing-lift 60 --trace-npz outputs/lift/trace_trot60_1.npz --results-csv outputs/lift/lift.csv,,1,1,step_up,1,4.083198498627746,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.06,15,skill.STEP_TROT_MAX,step_up_0p06,0,0,2026-09-01T08:26:40Z,goal,1,TROT,0.9999999999999964,0.0,56,60.0,1,nan,14.203067779541016,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-frame 1 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --swing-lift 60 --trace-npz outputs/lift/trace_trot60_1.npz --results-csv outputs/lift/lift.csv,,1,1,step_up,1,4.097989847733656,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.08,15,skill.STEP_TROT_MAX,step_up_0p08,0,0,2026-09-01T08:26:40Z,goal,1,TROT,1.0,0.0,56,60.0,1,nan,17.11530303955078,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-frame 1 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --swing-lift 60 --trace-npz outputs/lift/trace_trot60_1.npz --results-csv outputs/lift/lift.csv,,1,1,step_up,1,4.0876266123742795,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.1,15,skill.STEP_TROT_MAX,step_up_0p10,0,0,2026-09-01T08:26:40Z,goal,1,TROT,1.0,0.0,56,60.0,1,nan,14.135516166687012,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-frame 1 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --swing-lift 60 --trace-npz outputs/lift/trace_trot60_1.npz --results-csv outputs/lift/lift.csv,,1,1,step_up,1,4.092017552059282,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.12,15,skill.STEP_TROT_MAX,step_up_0p12,0,0,2026-09-01T08:26:40Z,goal,1,TROT,0.9999999999999982,0.0,56,60.0,1,nan,14.246511459350586,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-frame 1 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --swing-lift 60 --trace-npz outputs/lift/trace_trot60_1.npz --results-csv outputs/lift/lift.csv,,1,1,step_up,1,4.088069075427257,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.14,15,skill.STEP_TROT_MAX,step_up_0p14,0,0,2026-09-01T08:26:40Z,goal,1,TROT,0.9999999999999964,0.0,56,60.0,1,nan,14.172828674316406,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-frame 1 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --swing-lift 60 --trace-npz outputs/lift/trace_trot60_1.npz --results-csv outputs/lift/lift.csv,,1,1,step_up,1,4.08725424374236,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.16,15,skill.STEP_TROT_MAX,step_up_0p16,0,0,2026-09-01T08:26:40Z,goal,1,TROT,1.0,0.0,56,60.0,1,nan,14.085674285888672,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-frame 1 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --swing-lift 60 --trace-npz outputs/lift/trace_trot60_1.npz --results-csv outputs/lift/lift.csv,,1,1,step_up,1,4.083096997544691,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.18,15,skill.STEP_TROT_MAX,step_up_0p18,0,0,2026-09-01T08:26:40Z,goal,1,TROT,1.0,0.0,56,60.0,1,nan,14.149770736694336,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-frame 1 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --swing-lift 60 --trace-npz outputs/lift/trace_trot60_1.npz --results-csv outputs/lift/lift.csv,,1,1,step_up,1,4.081235605305037,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.2,15,skill.STEP_TROT_MAX,step_up_0p20,0,0,2026-09-01T08:26:40Z,goal,1,TROT,0.9999999999999982,0.0,56,60.0,1,nan,18.173423767089844,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-frame 1 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --swing-lift 60 --trace-npz outputs/lift/trace_trot60_1.npz --results-csv outputs/lift/lift.csv,,1,1,step_up,1,4.086932111350603,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.22,15,skill.STEP_TROT_MAX,step_up_0p22,0,0,2026-09-01T08:26:40Z,goal,1,TROT,0.9999999999999964,0.0,56,60.0,1,nan,14.117414474487305,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-frame 1 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --swing-lift 60 --trace-npz outputs/lift/trace_trot60_1.npz --results-csv outputs/lift/lift.csv,,1,1,step_up,1,4.090482040687769,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.24,15,skill.STEP_TROT_MAX,step_up_0p24,0,0,2026-09-01T08:26:40Z,goal,1,TROT,1.0,0.0,56,60.0,1,nan,14.254865646362305,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-frame 1 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --swing-lift 60 --trace-npz outputs/lift/trace_trot60_1.npz --results-csv outputs/lift/lift.csv,,1,1,step_up,1,4.080818032489093,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.26,15,skill.STEP_TROT_MAX,step_up_0p26,0,0,2026-09-01T08:26:40Z,goal,1,TROT,1.0,0.0,56,60.0,1,nan,14.339107513427734,,hold,2.0,5.0,0.0,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 1 --entry-frame 1 --skip-unsupported --foot-comp on --heading heading-only --yaw-moment hold --yaw-moment-gain 5 --yaw-moment-cap-nm 2.0 --swing-lift 60 --trace-npz outputs/lift/trace_trot60_1.npz --results-csv outputs/lift/lift.csv,,1,1,step_up,1,4.0896972912797,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.28,15,skill.STEP_TROT_MAX,step_up_0p28,0,0,2026-09-01T08:26:40Z,goal,1,TROT,0.9999999999999982,0.0,56,60.0,1,nan,14.24325180053711,,hold,2.0,5.0,0.0,
