switch_delay_s,task,level,skill,t_start_s,t_end_s,x_start_m,x_end_m,duration_s
0.6,sideways_ramp,0,WALK,4.4,7.8,2.21247,2.83363,3.4
0.6,sideways_ramp,0,RUN,7.8,9.2,2.83363,3.46776,1.4
0.6,sideways_ramp,0,WALK,9.2,12.5,3.46776,4.09818,3.3
0.6,sideways_ramp,0,RUN,12.5,13.9,4.09818,4.76819,1.4
0.6,sideways_ramp,0,WALK,13.9,17.5,4.76819,5.43604,3.6
0.6,sideways_ramp,0,RUN,17.5,19.1,5.43604,6.13332,1.6
0.6,sideways_ramp,0,WALK,19.1,22.5,6.13332,6.7352,3.4
0.6,sideways_ramp,0,RUN,22.5,24.1,6.7352,7.43167,1.6
0.6,sideways_ramp,0,WALK,24.1,27.4,7.43167,8.03967,3.3
0.6,sideways_ramp,0,RUN,27.4,29,8.03967,8.75932,1.6
0.6,sideways_ramp,0,WALK,29,32.4,8.75932,9.38589,3.4
0.6,sideways_ramp,0,RUN,32.4,34.5,9.38589,10.3,2.1
0.6,sideways_ramp,1,TROT,0,0.6,1,1.33,0.6
0.6,sideways_ramp,1,WALK,0.6,3.3,1.33,1.86,2.7
0.6,sideways_ramp,1,RUN,3.3,4,1.86,2.196,0.7
0.6,sideways_ramp,1,WALK,4,7.5,2.196,2.84603,3.5
0.6,sideways_ramp,1,RUN,7.5,9.1,2.84603,3.54401,1.6
0.6,sideways_ramp,1,WALK,9.1,12.6,3.54401,4.21199,3.5
0.6,sideways_ramp,1,RUN,12.6,13.7,4.21199,4.73849,1.1
0.6,sideways_ramp,1,WALK,13.7,17.5,4.73849,5.4801,3.8
0.6,sideways_ramp,1,RUN,17.5,19,5.4801,6.17031,1.5
0.6,sideways_ramp,1,WALK,19,22.6,6.17031,6.86404,3.6
0.6,sideways_ramp,1,RUN,22.6,23.7,6.86404,7.39166,1.1
0.6,sideways_ramp,1,WALK,23.7,27.5,7.39166,8.12848,3.8
0.6,sideways_ramp,1,RUN,27.5,28.7,8.12848,8.67699,1.2
0.6,sideways_ramp,1,WALK,28.7,32.4,8.67699,9.37361,3.7
0.6,sideways_ramp,1,RUN,32.4,34.5,9.37361,10.3,2.1
0.6,sideways_ramp,2,TROT,0,0.6,1,1.33,0.6
0.6,sideways_ramp,2,WALK,0.6,1.3,1.33,1.47,0.7
0.6,sideways_ramp,2,JUMP,1.3,2.1,1.47,1.47,0.8
0.6,sideways_ramp,2,WALK,2.1,4.1,1.47,1.85947,2
0.6,sideways_ramp,2,RUN,4.1,4.8,1.85947,2.19497,0.7
0.6,sideways_ramp,2,WALK,4.8,23.3,2.19497,5.63029,18.5
0.6,sideways_ramp,2,RUN,23.3,24.5,5.63029,6.16222,1.2
0.6,sideways_ramp,2,WALK,24.5,28.5,6.16222,6.89086,4
0.6,sideways_ramp,2,RUN,28.5,29.8,6.89086,7.45661,1.3
0.6,sideways_ramp,2,WALK,29.8,30.9,7.45661,7.65608,1.1
0.6,sideways_ramp,2,JUMP,30.9,31.7,7.65608,7.65608,0.8
0.6,sideways_ramp,2,WALK,31.7,34.3,7.65608,8.16485,2.6
0.6,sideways_ramp,2,RUN,34.3,35.3,8.16485,8.64448,1
0.6,sideways_ramp,2,WALK,35.3,39.1,8.64448,9.39717,3.8
0.6,sideways_ramp,2,RUN,39.1,41.1,9.39717,10.35,2
0.6,sideways_ramp,3,TROT,0,0.6,1,1.33,0.6
0.6,sideways_ramp,3,WALK,0.6,3.3,1.33,1.85783,2.7
0.6,sideways_ramp,3,RUN,3.3,4,1.85783,2.19181,0.7
0.6,sideways_ramp,3,WALK,4,8.6,2.19181,3.07751,4.6
0.6,sideways_ramp,3,RUN,8.6,9.4,3.07751,3.44532,0.8
0.6,sideways_ramp,3,WALK,9.4,13.6,3.44532,4.23247,4.2
0.6,sideways_ramp,3,RUN,13.6,14.7,4.23247,4.732,1.1
0.6,sideways_ramp,3,WALK,14.7,25.9,4.732,6.86658,11.2
0.6,sideways_ramp,3,RUN,25.9,27.2,6.86658,7.48696,1.3
0.6,sideways_ramp,3,WALK,27.2,31.3,7.48696,8.29679,4.1
0.6,sideways_ramp,3,RUN,31.3,32.7,8.29679,8.9684,1.4
0.6,sideways_ramp,3,WALK,32.7,37,8.9684,9.78875,4.3
0.6,sideways_ramp,3,RUN,37,39.1,9.78875,10.7,2.1
0.6,sideways_ramp,4,TROT,0,0.6,1,1.33,0.6
0.6,sideways_ramp,4,WALK,0.6,1.3,1.33,1.47,0.7
0.6,sideways_ramp,4,JUMP,1.3,2.1,1.47,1.47,0.8
0.6,sideways_ramp,4,WALK,2.1,4.1,1.47,1.86,2
0.6,sideways_ramp,4,RUN,4.1,4.8,1.86,2.196,0.7
0.6,sideways_ramp,4,WALK,4.8,8.4,2.196,2.90443,3.6
0.6,sideways_ramp,4,RUN,8.4,9.3,2.90443,3.33613,0.9
0.6,sideways_ramp,4,WALK,9.3,13.9,3.33613,4.21775,4.6
0.6,sideways_ramp,4,RUN,13.9,14.6,4.21775,4.53966,0.7
0.6,sideways_ramp,4,TROT,14.6,15.3,4.53966,4.90851,0.7
0.6,sideways_ramp,4,WALK,15.3,18.9,4.90851,5.61295,3.6
0.6,sideways_ramp,4,RUN,18.9,19.9,5.61295,6.09014,1
0.6,sideways_ramp,4,WALK,19.9,21.3,6.09014,6.3685,1.4
0.6,sideways_ramp,4,JUMP,21.3,22.1,6.3685,6.3685,0.8
0.6,sideways_ramp,4,WALK,22.1,25.1,6.3685,6.95588,3
0.6,sideways_ramp,4,RUN,25.1,26,6.95588,7.38788,0.9
0.6,sideways_ramp,4,WALK,26,30.4,7.38788,8.26088,4.4
0.6,sideways_ramp,4,RUN,30.4,31.3,8.26088,8.69288,0.9
0.6,sideways_ramp,4,WALK,31.3,36.1,8.69288,9.59373,4.8
0.6,sideways_ramp,4,RUN,36.1,38.2,9.59373,10.5,2.1
0.6,sideways_ramp,5,TROT,0,0.6,1,1.33,0.6
0.6,sideways_ramp,5,WALK,0.6,5.7,1.33,2.20571,5.1
0.6,sideways_ramp,5,TROT,5.7,6.4,2.20571,2.53937,0.7
0.6,sideways_ramp,5,WALK,6.4,8.7,2.53937,2.99937,2.3
0.6,sideways_ramp,5,RUN,8.7,9.6,2.99937,3.43137,0.9
0.6,sideways_ramp,5,WALK,9.6,11.2,3.43137,3.75137,1.6
0.6,sideways_ramp,5,JUMP,11.2,12,3.75137,3.75137,0.8
0.6,sideways_ramp,5,WALK,12,15.1,3.75137,4.35268,3.1
0.6,sideways_ramp,5,RUN,15.1,16,4.35268,4.78438,0.9
0.6,sideways_ramp,5,WALK,16,20.6,4.78438,5.70377,4.6
0.6,sideways_ramp,5,RUN,20.6,21.4,5.70377,6.08777,0.8
0.6,sideways_ramp,5,WALK,21.4,30.7,6.08777,7.85779,9.3
0.6,sideways_ramp,5,JUMP,30.7,31.5,7.85779,7.85779,0.8
0.6,sideways_ramp,5,WALK,31.5,34.3,7.85779,8.40051,2.8
0.6,sideways_ramp,5,RUN,34.3,35.1,8.40051,8.78212,0.8
0.6,sideways_ramp,5,WALK,35.1,39.8,8.78212,9.70275,4.7
0.6,sideways_ramp,5,RUN,39.8,41.8,9.70275,10.65,2
0.6,sideways_ramp,6,TROT,0,0.6,1,1.33,0.6
0.6,sideways_ramp,6,WALK,0.6,3.3,1.33,1.8578,2.7
0.6,sideways_ramp,6,RUN,3.3,4,1.8578,2.19175,0.7
0.6,sideways_ramp,6,WALK,4,8.3,2.19175,3.0165,4.3
0.6,sideways_ramp,6,RUN,8.3,9.2,3.0165,3.43235,0.9
0.6,sideways_ramp,6,WALK,9.2,14.3,3.43235,4.38689,5.1
0.6,sideways_ramp,6,TROT,14.3,15.3,4.38689,4.90483,1
0.6,sideways_ramp,6,WALK,15.3,19.9,4.90483,5.79998,4.6
0.6,sideways_ramp,6,RUN,19.9,20.8,5.79998,6.23089,0.9
0.6,sideways_ramp,6,WALK,20.8,25.7,6.23089,7.20534,4.9
0.6,sideways_ramp,6,RUN,25.7,26.7,7.20534,7.68505,1
0.6,sideways_ramp,6,WALK,26.7,31.6,7.68505,8.64787,4.9
0.6,sideways_ramp,6,RUN,31.6,32.6,8.64787,9.12758,1
0.6,sideways_ramp,6,WALK,32.6,37.5,9.12758,10.1073,4.9
0.6,sideways_ramp,6,RUN,37.5,39.5,10.1073,11.05,2
0.6,sideways_ramp,7,TROT,0,0.6,1,1.33,0.6
0.6,sideways_ramp,7,RUN,0.6,1.6,1.33,1.75295,1
0.6,sideways_ramp,7,WALK,1.6,2.7,1.75295,1.94618,1.1
0.6,sideways_ramp,7,RUN,2.7,3.4,1.94618,2.24129,0.7
0.6,sideways_ramp,7,WALK,3.4,7,2.24129,2.91865,3.6
0.6,sideways_ramp,7,TROT,7,8,2.91865,3.44378,1
0.6,sideways_ramp,7,WALK,8,13,3.44378,4.41193,5
0.6,sideways_ramp,7,RUN,13,13.9,4.41193,4.84393,0.9
0.6,sideways_ramp,7,WALK,13.9,27.1,4.84393,7.36171,13.2
0.6,sideways_ramp,7,RUN,27.1,28,7.36171,7.78185,0.9
0.6,sideways_ramp,7,WALK,28,33,7.78185,8.75977,5
0.6,sideways_ramp,7,RUN,33,33.8,8.75977,9.14161,0.8
0.6,sideways_ramp,7,WALK,33.8,38.9,9.14161,10.1529,5.1
0.6,sideways_ramp,7,RUN,38.9,40.9,10.1529,11.1,2
0.6,sideways_ramp,8,TROT,0,0.6,1,1.33,0.6
0.6,sideways_ramp,8,WALK,0.6,8.5,1.33,2.89625,7.9
0.6,sideways_ramp,8,RUN,8.5,9.2,2.89625,3.23136,0.7
0.6,sideways_ramp,8,WALK,9.2,14.9,3.23136,4.32733,5.7
0.6,sideways_ramp,8,TROT,14.9,15.7,4.32733,4.74268,0.8
0.6,sideways_ramp,8,WALK,15.7,20.9,4.74268,5.75557,5.2
0.6,sideways_ramp,8,RUN,20.9,21.7,5.75557,6.13957,0.8
0.6,sideways_ramp,8,WALK,21.7,27.1,6.13957,7.20749,5.4
0.6,sideways_ramp,8,RUN,27.1,27.9,7.20749,7.59149,0.8
0.6,sideways_ramp,8,WALK,27.9,33.3,7.59149,8.65913,5.4
0.6,sideways_ramp,8,RUN,33.3,34,8.65913,8.9943,0.7
0.6,sideways_ramp,8,WALK,34,39.4,8.9943,10.0266,5.4
0.6,sideways_ramp,8,RUN,39.4,41.5,10.0266,10.95,2.1
0.6,sideways_ramp,9,TROT,0,0.6,1,1.33,0.6
0.6,sideways_ramp,9,WALK,0.6,3.3,1.33,1.85941,2.7
0.6,sideways_ramp,9,RUN,3.3,4,1.85941,2.19486,0.7
0.6,sideways_ramp,9,WALK,4,8.5,2.19486,3.06764,4.5
0.6,sideways_ramp,9,RUN,8.5,9.3,3.06764,3.43816,0.8
0.6,sideways_ramp,9,WALK,9.3,14.7,3.43816,4.50259,5.4
0.6,sideways_ramp,9,RUN,14.7,15.4,4.50259,4.83859,0.7
0.6,sideways_ramp,9,WALK,15.4,20.6,4.83859,5.85704,5.2
0.6,sideways_ramp,9,RUN,20.6,21.3,5.85704,6.19102,0.7
0.6,sideways_ramp,9,WALK,21.3,23.7,6.19102,6.66283,2.4
0.6,sideways_ramp,9,JUMP,23.7,24.5,6.66283,6.66283,0.8
0.6,sideways_ramp,9,WALK,24.5,27.5,6.66283,7.25966,3
0.6,sideways_ramp,9,RUN,27.5,28.3,7.25966,7.64163,0.8
0.6,sideways_ramp,9,WALK,28.3,41.6,7.64163,10.2237,13.3
0.6,sideways_ramp,9,RUN,41.6,43.7,10.2237,11.15,2.1
0.6,stepping_stones_cylinder,0,TROT,0,0.6,1,1.33,0.6
0.6,stepping_stones_cylinder,0,RUN,0.6,11.8,1.33,6.45,11.2
0.6,stepping_stones_cylinder,1,TROT,0,0.6,1,1.33,0.6
0.6,stepping_stones_cylinder,1,WALK,0.6,3.6,1.33,1.9109,3
0.6,stepping_stones_cylinder,1,RUN,3.6,13.3,1.9109,6.35,9.7
0.6,stepping_stones_cylinder,2,TROT,0,0.6,1,1.33,0.6
0.6,stepping_stones_cylinder,2,WALK,0.6,3.6,1.33,1.91111,3
0.6,stepping_stones_cylinder,2,RUN,3.6,5.1,1.91111,2.588,1.5
0.6,stepping_stones_cylinder,2,WALK,5.1,6.9,2.588,2.94,1.8
0.6,stepping_stones_cylinder,2,RUN,6.9,13.9,2.94,6.15,7
0.6,stepping_stones_cylinder,3,TROT,0,0.6,1,1.33,0.6
0.6,stepping_stones_cylinder,3,WALK,0.6,3.6,1.33,1.91237,3
0.6,stepping_stones_cylinder,3,RUN,3.6,5.1,1.91237,2.588,1.5
0.6,stepping_stones_cylinder,3,WALK,5.1,14.8,2.588,4.49,9.7
0.6,stepping_stones_cylinder,3,RUN,14.8,17.7,4.49,5.85,2.9
0.6,stepping_stones_cylinder,4,TROT,0,0.6,1,1.33,0.6
0.6,stepping_stones_cylinder,4,WALK,0.6,18.5,1.33,4.85,17.9
0.6,stepping_stones_cylinder,4,RUN,18.5,20.6,4.85,5.8,2.1
0.6,stepping_stones_cylinder,5,TROT,0,0.6,1,1.33,0.6
0.6,stepping_stones_cylinder,5,WALK,0.6,9.9,1.33,3.16,9.3
0.6,stepping_stones_cylinder,5,RUN,9.9,10.6,3.16,3.496,0.7
0.6,stepping_stones_cylinder,5,WALK,10.6,15.3,3.496,4.41,4.7
0.6,stepping_stones_cylinder,5,RUN,15.3,16,4.41,4.746,0.7
0.6,stepping_stones_cylinder,5,WALK,16,20.4,4.746,5.60736,4.4
0.6,stepping_stones_cylinder,5,RUN,20.4,21.8,5.60736,6.25,1.4
0.6,stepping_stones_cylinder,6,TROT,0,0.6,1,1.33,0.6
0.6,stepping_stones_cylinder,6,WALK,0.6,21,1.33,5.34814,20.4
0.6,stepping_stones_cylinder,6,RUN,21,22.4,5.34814,6,1.4
0.6,stepping_stones_cylinder,7,TROT,0,0.6,1,1.33,0.6
0.6,stepping_stones_cylinder,7,WALK,0.6,20,1.33,5.14852,19.4
0.6,stepping_stones_cylinder,7,RUN,20,21.4,5.14852,5.8,1.4
0.6,stepping_stones_cylinder,8,TROT,0,0.6,1,1.33,0.6
0.6,stepping_stones_cylinder,8,WALK,0.6,19.3,1.33,5.00908,18.7
0.6,stepping_stones_cylinder,8,RUN,19.3,20.8,5.00908,5.7,1.5
0.6,stepping_stones_cylinder,9,TROT,0,0.6,1,1.33,0.6
0.6,stepping_stones_cylinder,9,WALK,0.6,19.8,1.33,5.09952,19.2
0.6,stepping_stones_cylinder,9,RUN,19.8,21.3,5.09952,5.8,1.5
0.6,stepping_stones_randomly_arranged,0,TROT,0,0.6,1,1.33,0.6
0.6,stepping_stones_randomly_arranged,0,RUN,0.6,11.6,1.33,6.4,11
0.6,stepping_stones_randomly_arranged,1,TROT,0,0.6,1,1.33,0.6
0.6,stepping_stones_randomly_arranged,1,RUN,0.6,11,1.33,6.1,10.4
0.6,stepping_stones_randomly_arranged,2,TROT,0,0.6,1,1.33,0.6
0.6,stepping_stones_randomly_arranged,2,RUN,0.6,11,1.33,6.1,10.4
0.6,stepping_stones_randomly_arranged,3,TROT,0,0.6,1,1.33,0.6
0.6,stepping_stones_randomly_arranged,3,RUN,0.6,10.9,1.33,6.1,10.3
0.6,stepping_stones_randomly_arranged,4,TROT,0,0.6,1,1.33,0.6
0.6,stepping_stones_randomly_arranged,4,RUN,0.6,11.7,1.33,6.25,11.1
0.6,stepping_stones_randomly_arranged,5,TROT,0,0.6,1,1.33,0.6
0.6,stepping_stones_randomly_arranged,5,RUN,0.6,2.9,1.33,2.36136,2.3
0.6,stepping_stones_randomly_arranged,5,WALK,2.9,5,2.36136,2.76999,2.1
0.6,stepping_stones_randomly_arranged,5,RUN,5,11.8,2.76999,5.9,6.8
0.6,stepping_stones_randomly_arranged,6,TROT,0,0.6,1,1.33,0.6
0.6,stepping_stones_randomly_arranged,6,RUN,0.6,4.2,1.33,2.93017,3.6
0.6,stepping_stones_randomly_arranged,6,WALK,4.2,6.7,2.93017,3.40498,2.5
0.6,stepping_stones_randomly_arranged,6,RUN,6.7,7.4,3.40498,3.74094,0.7
0.6,stepping_stones_randomly_arranged,6,WALK,7.4,8.5,3.74094,3.9599,1.1
0.6,stepping_stones_randomly_arranged,6,RUN,8.5,12.8,3.9599,5.9,4.3
0.6,stepping_stones_randomly_arranged,7,TROT,0,0.6,1,1.33,0.6
0.6,stepping_stones_randomly_arranged,7,RUN,0.6,4.2,1.33,2.90255,3.6
0.6,stepping_stones_randomly_arranged,7,WALK,4.2,5.3,2.90255,3.11457,1.1
0.6,stepping_stones_randomly_arranged,7,RUN,5.3,6.2,3.11457,3.51291,0.9
0.6,stepping_stones_randomly_arranged,7,WALK,6.2,8.7,3.51291,4.00499,2.5
0.6,stepping_stones_randomly_arranged,7,RUN,8.7,13.2,4.00499,6,4.5
0.6,stepping_stones_randomly_arranged,8,TROT,0,0.6,1,1.33,0.6
0.6,stepping_stones_randomly_arranged,8,RUN,0.6,4.2,1.33,2.9128,3.6
0.6,stepping_stones_randomly_arranged,8,WALK,4.2,9.5,2.9128,3.95999,5.3
0.6,stepping_stones_randomly_arranged,8,RUN,9.5,10.2,3.95999,4.29597,0.7
0.6,stepping_stones_randomly_arranged,8,WALK,10.2,13.5,4.29597,4.93876,3.3
0.6,stepping_stones_randomly_arranged,8,RUN,13.5,15.6,4.93876,5.9,2.1
0.6,stepping_stones_randomly_arranged,9,TROT,0,0.6,1,1.33,0.6
0.6,stepping_stones_randomly_arranged,9,RUN,0.6,1.3,1.33,1.63776,0.7
0.6,stepping_stones_randomly_arranged,9,WALK,1.3,2.4,1.63776,1.84823,1.1
0.6,stepping_stones_randomly_arranged,9,RUN,2.4,5.7,1.84823,3.33378,3.3
0.6,stepping_stones_randomly_arranged,9,WALK,5.7,7.1,3.33378,3.6,1.4
0.6,stepping_stones_randomly_arranged,9,RUN,7.1,7.8,3.6,3.93599,0.7
0.6,stepping_stones_randomly_arranged,9,WALK,7.8,8.9,3.93599,4.13814,1.1
0.6,stepping_stones_randomly_arranged,9,RUN,8.9,12.2,4.13814,5.6,3.3
0.6,staircase_walking_full_width,0,TROT,0,2.1,1,2.11,2.1
0.6,staircase_walking_full_width,0,WALK,2.1,7.1,2.11,3.11,5
0.6,staircase_walking_full_width,0,RUN,7.1,8.4,3.11,3.734,1.3
0.6,staircase_walking_full_width,0,TROT,8.4,10,3.734,4.56929,1.6
0.6,staircase_walking_full_width,0,WALK,10,16.4,4.56929,5.84929,6.4
0.6,staircase_walking_full_width,0,RUN,16.4,17.7,5.84929,6.45657,1.3
0.6,staircase_walking_full_width,0,TROT,17.7,18.4,6.45657,6.84157,0.7
0.6,staircase_walking_full_width,0,WALK,18.4,19.1,6.84157,6.98157,0.7
0.6,staircase_walking_full_width,0,JUMP,19.1,19.9,6.98157,6.98157,0.8
0.6,staircase_walking_full_width,0,WALK,19.9,23.1,6.98157,7.62157,3.2
0.6,staircase_walking_full_width,0,JUMP,23.1,23.9,7.62157,7.62157,0.8
0.6,staircase_walking_full_width,0,WALK,23.9,27.1,7.62157,8.25286,3.2
0.6,staircase_walking_full_width,0,JUMP,27.1,27.9,8.25286,8.25286,0.8
0.6,staircase_walking_full_width,0,WALK,27.9,29.7,8.25286,8.61286,1.8
0.6,staircase_walking_full_width,0,RUN,29.7,30.9,8.61286,9.18886,1.2
0.6,staircase_walking_full_width,0,TROT,30.9,31.6,9.18886,9.57386,0.7
0.6,staircase_walking_full_width,0,WALK,31.6,40.6,9.57386,11.3571,9
0.6,staircase_walking_full_width,0,RUN,40.6,41.8,11.3571,11.9174,1.2
0.6,staircase_walking_full_width,0,WALK,41.8,52.8,11.9174,14.1057,11
0.6,staircase_walking_full_width,0,RUN,52.8,56.3,14.1057,15.75,3.5
0.6,staircase_walking_full_width,1,TROT,0,0.6,1,1.33,0.6
0.6,staircase_walking_full_width,1,WALK,0.6,9.5,1.33,3.1,8.9
0.6,staircase_walking_full_width,1,RUN,9.5,10.7,3.1,3.676,1.2
0.6,staircase_walking_full_width,1,TROT,10.7,11.4,3.676,4.01929,0.7
0.6,staircase_walking_full_width,1,WALK,11.4,20.6,4.01929,5.85929,9.2
0.6,staircase_walking_full_width,1,RUN,20.6,21.9,5.85929,6.45657,1.3
0.6,staircase_walking_full_width,1,TROT,21.9,22.6,6.45657,6.84157,0.7
0.6,staircase_walking_full_width,1,WALK,22.6,23.3,6.84157,6.98157,0.7
0.6,staircase_walking_full_width,1,JUMP,23.3,24.1,6.98157,6.98157,0.8
0.6,staircase_walking_full_width,1,WALK,24.1,27.3,6.98157,7.62157,3.2
0.6,staircase_walking_full_width,1,JUMP,27.3,28.1,7.62157,7.62157,0.8
0.6,staircase_walking_full_width,1,WALK,28.1,31.3,7.62157,8.25286,3.2
0.6,staircase_walking_full_width,1,JUMP,31.3,32.1,8.25286,8.25286,0.8
0.6,staircase_walking_full_width,1,WALK,32.1,33.9,8.25286,8.61286,1.8
0.6,staircase_walking_full_width,1,RUN,33.9,35.1,8.61286,9.18886,1.2
0.6,staircase_walking_full_width,1,TROT,35.1,35.8,9.18886,9.57386,0.7
0.6,staircase_walking_full_width,1,WALK,35.8,44.8,9.57386,11.3571,9
0.6,staircase_walking_full_width,1,RUN,44.8,46,11.3571,11.9174,1.2
0.6,staircase_walking_full_width,1,WALK,46,57,11.9174,14.1057,11
0.6,staircase_walking_full_width,1,RUN,57,60.5,14.1057,15.75,3.5
0.6,staircase_walking_full_width,2,TROT,0,0.6,1,1.33,0.6
0.6,staircase_walking_full_width,2,WALK,0.6,1.3,1.33,1.47,0.7
0.6,staircase_walking_full_width,2,JUMP,1.3,2.1,1.47,1.47,0.8
0.6,staircase_walking_full_width,2,WALK,2.1,5.2,1.47,2.08,3.1
0.6,staircase_walking_full_width,2,JUMP,5.2,6,2.08,2.08,0.8
0.6,staircase_walking_full_width,2,WALK,6,9.9,2.08,2.86,3.9
0.6,staircase_walking_full_width,2,RUN,9.9,10.6,2.86,3.196,0.7
0.6,staircase_walking_full_width,2,WALK,10.6,19.9,3.196,5.05143,9.3
0.6,staircase_walking_full_width,2,RUN,19.9,20.6,5.05143,5.38286,0.7
0.6,staircase_walking_full_width,2,WALK,20.6,21.3,5.38286,5.52286,0.7
0.6,staircase_walking_full_width,2,JUMP,21.3,22.1,5.52286,5.52286,0.8
0.6,staircase_walking_full_width,2,WALK,22.1,30.8,5.52286,7.25429,8.7
0.6,staircase_walking_full_width,2,RUN,30.8,31.5,7.25429,7.59029,0.7
0.6,staircase_walking_full_width,2,WALK,31.5,40.8,7.59029,9.44571,9.3
0.6,staircase_walking_full_width,2,RUN,40.8,41.5,9.44571,9.78171,0.7
0.6,staircase_walking_full_width,2,WALK,41.5,50.9,9.78171,11.6486,9.4
0.6,staircase_walking_full_width,2,RUN,50.9,53.8,11.6486,13,2.9
0.6,staircase_walking_full_width,3,TROT,0,0.6,1,1.33,0.6
0.6,staircase_walking_full_width,3,WALK,0.6,1.7,1.33,1.55,1.1
0.6,staircase_walking_full_width,3,JUMP,1.7,2.5,1.55,1.55,0.8
0.6,staircase_walking_full_width,3,WALK,2.5,5.7,1.55,2.18,3.2
0.6,staircase_walking_full_width,3,JUMP,5.7,6.5,2.18,2.18,0.8
0.6,staircase_walking_full_width,3,WALK,6.5,9.6,2.18,2.8,3.1
0.6,staircase_walking_full_width,3,JUMP,9.6,10.4,2.8,2.8,0.8
0.6,staircase_walking_full_width,3,WALK,10.4,11.5,2.8,3.02,1.1
0.6,staircase_walking_full_width,3,RUN,11.5,12.2,3.02,3.356,0.7
0.6,staircase_walking_full_width,3,WALK,12.2,20.7,3.356,5.05143,8.5
0.6,staircase_walking_full_width,3,RUN,20.7,21.4,5.05143,5.38286,0.7
0.6,staircase_walking_full_width,3,WALK,21.4,30.8,5.38286,7.25429,9.4
0.6,staircase_walking_full_width,3,RUN,30.8,31.5,7.25429,7.59029,0.7
0.6,staircase_walking_full_width,3,WALK,31.5,40.8,7.59029,9.44571,9.3
0.6,staircase_walking_full_width,3,RUN,40.8,41.5,9.44571,9.78171,0.7
0.6,staircase_walking_full_width,3,WALK,41.5,50.9,9.78171,11.6486,9.4
0.6,staircase_walking_full_width,3,RUN,50.9,53.8,11.6486,13,2.9
0.6,staircase_walking_full_width,4,TROT,0,0.6,1,1.33,0.6
0.6,staircase_walking_full_width,4,WALK,0.6,1.3,1.33,1.47,0.7
0.6,staircase_walking_full_width,4,JUMP,1.3,2.1,1.47,1.47,0.8
0.6,staircase_walking_full_width,4,WALK,2.1,5.2,1.47,2.08,3.1
0.6,staircase_walking_full_width,4,JUMP,5.2,6,2.08,2.08,0.8
0.6,staircase_walking_full_width,4,WALK,6,9.1,2.08,2.7,3.1
0.6,staircase_walking_full_width,4,JUMP,9.1,9.9,2.7,2.7,0.8
0.6,staircase_walking_full_width,4,WALK,9.9,11,2.7,2.92,1.1
0.6,staircase_walking_full_width,4,RUN,11,11.7,2.92,3.256,0.7
0.6,staircase_walking_full_width,4,WALK,11.7,20.7,3.256,5.05143,9
0.6,staircase_walking_full_width,4,RUN,20.7,21.4,5.05143,5.38286,0.7
0.6,staircase_walking_full_width,4,WALK,21.4,30.8,5.38286,7.25429,9.4
0.6,staircase_walking_full_width,4,RUN,30.8,31.5,7.25429,7.59029,0.7
0.6,staircase_walking_full_width,4,WALK,31.5,40.8,7.59029,9.44571,9.3
0.6,staircase_walking_full_width,4,RUN,40.8,41.5,9.44571,9.78171,0.7
0.6,staircase_walking_full_width,4,WALK,41.5,50.9,9.78171,11.6486,9.4
0.6,staircase_walking_full_width,4,RUN,50.9,53.8,11.6486,13,2.9
0.6,staircase_walking_full_width,5,TROT,0,0.6,1,1.33,0.6
0.6,staircase_walking_full_width,5,WALK,0.6,1.3,1.33,1.47,0.7
0.6,staircase_walking_full_width,5,JUMP,1.3,2.1,1.47,1.47,0.8
0.6,staircase_walking_full_width,5,WALK,2.1,5.2,1.47,2.08,3.1
0.6,staircase_walking_full_width,5,JUMP,5.2,6,2.08,2.08,0.8
0.6,staircase_walking_full_width,5,WALK,6,9.1,2.08,2.7,3.1
0.6,staircase_walking_full_width,5,JUMP,9.1,9.9,2.7,2.7,0.8
0.6,staircase_walking_full_width,5,WALK,9.9,11,2.7,2.92,1.1
0.6,staircase_walking_full_width,5,RUN,11,11.7,2.92,3.256,0.7
0.6,staircase_walking_full_width,5,WALK,11.7,20.7,3.256,5.05143,9
0.6,staircase_walking_full_width,5,RUN,20.7,21.4,5.05143,5.38286,0.7
0.6,staircase_walking_full_width,5,WALK,21.4,30.8,5.38286,7.25429,9.4
0.6,staircase_walking_full_width,5,RUN,30.8,31.5,7.25429,7.59029,0.7
0.6,staircase_walking_full_width,5,WALK,31.5,40.8,7.59029,9.44571,9.3
0.6,staircase_walking_full_width,5,RUN,40.8,41.5,9.44571,9.78171,0.7
0.6,staircase_walking_full_width,5,WALK,41.5,50.9,9.78171,11.6486,9.4
0.6,staircase_walking_full_width,5,RUN,50.9,53.8,11.6486,13,2.9
0.6,staircase_walking_full_width,6,TROT,0,0.6,1,1.33,0.6
0.6,staircase_walking_full_width,6,WALK,0.6,3.2,1.33,1.85,2.6
0.6,staircase_walking_full_width,6,JUMP,3.2,4,1.85,1.85,0.8
0.6,staircase_walking_full_width,6,WALK,4,7.2,1.85,2.48,3.2
0.6,staircase_walking_full_width,6,JUMP,7.2,8,2.48,2.48,0.8
0.6,staircase_walking_full_width,6,WALK,8,9.9,2.48,2.86,1.9
0.6,staircase_walking_full_width,6,RUN,9.9,10.6,2.86,3.196,0.7
0.6,staircase_walking_full_width,6,WALK,10.6,19.9,3.196,5.05143,9.3
0.6,staircase_walking_full_width,6,RUN,19.9,20.6,5.05143,5.38286,0.7
