argv,drift_max_m,entry_frame,family,fell,final_dist_m,foot_com_height_m,foot_comp,foot_gain,foot_len_bias,foot_offset_clip_m,foot_vy_avg_n,foot_yaw_bias,grid_cols,grid_rows,heading,heading_cap_rad,heading_len,heading_len_cap_rad,inplace_at,level_m,n_probes,param,probe,reached,rep,run_utc,score,settle_ok,skill,spawn_x,spawn_z0_m,steps,swing_lift_mm,swing_lift_sym,t_reached_s,yaw_cum_deg,yaw_ok_deg
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_M.npz --foot-offset-clip-m 0.05,,13,step_up,0,2.0811169208088214,,on,half-stance,0.0,0.05,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.1,15,skill.STEP_TROT_MAX,step_up_0p10,0,2,2026-08-31T15:56:56Z,goal,1,TROT,1.0,0.0,901,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_M.npz --foot-offset-clip-m 0.05,,13,step_up,0,3.7602690664640894,,on,half-stance,0.0,0.05,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.12,15,skill.STEP_TROT_MAX,step_up_0p12,0,2,2026-08-31T15:56:56Z,goal,1,TROT,0.9999999999999982,0.0,901,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_M.npz --foot-offset-clip-m 0.05,,13,step_up,1,4.010948204245959,,on,half-stance,0.0,0.05,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.14,15,skill.STEP_TROT_MAX,step_up_0p14,0,2,2026-08-31T15:56:56Z,goal,1,TROT,0.9999999999999964,0.0,901,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_M.npz --foot-offset-clip-m 0.05,,13,step_up,1,4.378436513062696,,on,half-stance,0.0,0.05,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.16,15,skill.STEP_TROT_MAX,step_up_0p16,0,2,2026-08-31T15:56:56Z,goal,1,TROT,1.0,0.0,901,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_M.npz --foot-offset-clip-m 0.05,,13,step_up,1,4.0789472205042605,,on,half-stance,0.0,0.05,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.18,15,skill.STEP_TROT_MAX,step_up_0p18,0,2,2026-08-31T15:56:56Z,goal,1,TROT,1.0,0.0,901,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_M.npz --foot-offset-clip-m 0.05,,13,step_up,1,4.28681806270783,,on,half-stance,0.0,0.05,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.2,15,skill.STEP_TROT_MAX,step_up_0p20,0,2,2026-08-31T15:56:56Z,goal,1,TROT,0.9999999999999982,0.0,901,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_M.npz --foot-offset-clip-m 0.05,,13,step_up,1,3.9906189001707233,,on,half-stance,0.0,0.05,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.22,15,skill.STEP_TROT_MAX,step_up_0p22,0,2,2026-08-31T15:56:56Z,goal,1,TROT,0.9999999999999964,0.0,901,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_M.npz --foot-offset-clip-m 0.05,,13,step_up,1,4.242752531380212,,on,half-stance,0.0,0.05,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.24,15,skill.STEP_TROT_MAX,step_up_0p24,0,2,2026-08-31T15:56:56Z,goal,1,TROT,1.0,0.0,901,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_M.npz --foot-offset-clip-m 0.05,,13,step_up,1,3.9923960583512135,,on,half-stance,0.0,0.05,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.26,15,skill.STEP_TROT_MAX,step_up_0p26,0,2,2026-08-31T15:56:56Z,goal,1,TROT,1.0,0.0,901,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_M.npz --foot-offset-clip-m 0.05,,13,step_up,1,4.442728967018183,,on,half-stance,0.0,0.05,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.28,15,skill.STEP_TROT_MAX,step_up_0p28,0,2,2026-08-31T15:56:56Z,goal,1,TROT,0.9999999999999982,0.0,901,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_M.npz --foot-offset-clip-m 0.05,,13,step_up,1,9.094921937796208,,on,half-stance,0.0,0.05,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.3,15,skill.STEP_TROT_MAX,step_up_0p30,0,2,2026-08-31T15:56:56Z,goal,1,TROT,0.9999999999999964,0.0,901,0.0,1,nan,,
