argv,entry_frame,family,fell,final_dist_m,foot_comp,grid_cols,grid_rows,level_m,n_probes,param,probe,reached,rep,run_utc,skill,steps,swing_lift_mm,swing_lift_sym,t_reached_s
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_sym_steps.csv,26,step_up,1,4.431442655367072,on,6,5,0.16,30,skill.STEP_TROT_MAX,step_up_0p16,0,4,2026-08-30T15:25:24Z,TROT,112,60.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_sym_steps.csv,26,step_up,1,4.440972077689642,on,6,5,0.18,30,skill.STEP_TROT_MAX,step_up_0p18,0,4,2026-08-30T15:25:24Z,TROT,112,60.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_sym_steps.csv,26,step_up,1,4.440938178840331,on,6,5,0.2,30,skill.STEP_TROT_MAX,step_up_0p20,0,4,2026-08-30T15:25:24Z,TROT,112,60.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_sym_steps.csv,26,step_up,1,4.438176177229738,on,6,5,0.22,30,skill.STEP_TROT_MAX,step_up_0p22,0,4,2026-08-30T15:25:24Z,TROT,112,60.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_sym_steps.csv,26,step_up,1,4.442759462594673,on,6,5,0.24,30,skill.STEP_TROT_MAX,step_up_0p24,0,4,2026-08-30T15:25:24Z,TROT,112,60.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_sym_steps.csv,26,step_up,1,4.428332895544076,on,6,5,0.26,30,skill.STEP_TROT_MAX,step_up_0p26,0,4,2026-08-30T15:25:24Z,TROT,112,60.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_sym_steps.csv,26,step_up,1,4.428626130805641,on,6,5,0.28,30,skill.STEP_TROT_MAX,step_up_0p28,0,4,2026-08-30T15:25:24Z,TROT,112,60.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_sym_steps.csv,26,step_up,1,4.431673392323749,on,6,5,0.3,30,skill.STEP_TROT_MAX,step_up_0p30,0,4,2026-08-30T15:25:24Z,TROT,112,60.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,0.9913461095624115,on,6,5,0.02,30,skill.STEP_WALK_MAX,step_up_0p02,0,0,2026-08-30T15:27:42Z,WALK,1076,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,1.0058033715938621,on,6,5,0.04,30,skill.STEP_WALK_MAX,step_up_0p04,0,0,2026-08-30T15:27:42Z,WALK,1076,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,1.1016516844926558,on,6,5,0.06,30,skill.STEP_WALK_MAX,step_up_0p06,0,0,2026-08-30T15:27:42Z,WALK,1076,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,2.0189294563878075,on,6,5,0.08,30,skill.STEP_WALK_MAX,step_up_0p08,0,0,2026-08-30T15:27:42Z,WALK,1076,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,2.0931206135981113,on,6,5,0.1,30,skill.STEP_WALK_MAX,step_up_0p10,0,0,2026-08-30T15:27:42Z,WALK,1076,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,2.1398488009368513,on,6,5,0.12,30,skill.STEP_WALK_MAX,step_up_0p12,0,0,2026-08-30T15:27:42Z,WALK,1076,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,2.022977558865044,on,6,5,0.14,30,skill.STEP_WALK_MAX,step_up_0p14,0,0,2026-08-30T15:27:42Z,WALK,1076,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,2.059308073136506,on,6,5,0.16,30,skill.STEP_WALK_MAX,step_up_0p16,0,0,2026-08-30T15:27:42Z,WALK,1076,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,2.017521947310447,on,6,5,0.18,30,skill.STEP_WALK_MAX,step_up_0p18,0,0,2026-08-30T15:27:42Z,WALK,1076,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,2.49559341524584,on,6,5,0.2,30,skill.STEP_WALK_MAX,step_up_0p20,0,0,2026-08-30T15:27:42Z,WALK,1076,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,2.165477874451754,on,6,5,0.22,30,skill.STEP_WALK_MAX,step_up_0p22,0,0,2026-08-30T15:27:42Z,WALK,1076,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,2.1551154847898637,on,6,5,0.24,30,skill.STEP_WALK_MAX,step_up_0p24,0,0,2026-08-30T15:27:42Z,WALK,1076,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,2.098837636974993,on,6,5,0.26,30,skill.STEP_WALK_MAX,step_up_0p26,0,0,2026-08-30T15:27:42Z,WALK,1076,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,2.519491421454085,on,6,5,0.28,30,skill.STEP_WALK_MAX,step_up_0p28,0,0,2026-08-30T15:27:42Z,WALK,1076,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,2.206180068842522,on,6,5,0.3,30,skill.STEP_WALK_MAX,step_up_0p30,0,0,2026-08-30T15:27:42Z,WALK,1076,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,3.4301390476901426,on,6,5,0.02,30,skill.STEP_TROT_MAX,step_up_0p02,0,0,2026-08-30T15:27:42Z,TROT,1076,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,3.460859245513924,on,6,5,0.04,30,skill.STEP_TROT_MAX,step_up_0p04,0,0,2026-08-30T15:27:42Z,TROT,1076,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,3.442076945760627,on,6,5,0.06,30,skill.STEP_TROT_MAX,step_up_0p06,0,0,2026-08-30T15:27:42Z,TROT,1076,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,3.4533912815837153,on,6,5,0.08,30,skill.STEP_TROT_MAX,step_up_0p08,0,0,2026-08-30T15:27:42Z,TROT,1076,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,3.4390936411585615,on,6,5,0.1,30,skill.STEP_TROT_MAX,step_up_0p10,0,0,2026-08-30T15:27:42Z,TROT,1076,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,3.4690779923296886,on,6,5,0.12,30,skill.STEP_TROT_MAX,step_up_0p12,0,0,2026-08-30T15:27:42Z,TROT,1076,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,3.4521989343440795,on,6,5,0.14,30,skill.STEP_TROT_MAX,step_up_0p14,0,0,2026-08-30T15:27:42Z,TROT,1076,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,3.4463030372750807,on,6,5,0.16,30,skill.STEP_TROT_MAX,step_up_0p16,0,0,2026-08-30T15:27:42Z,TROT,1076,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,3.4902834285208724,on,6,5,0.18,30,skill.STEP_TROT_MAX,step_up_0p18,0,0,2026-08-30T15:27:42Z,TROT,1076,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,3.462901520719005,on,6,5,0.2,30,skill.STEP_TROT_MAX,step_up_0p20,0,0,2026-08-30T15:27:42Z,TROT,1076,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,3.451137205674534,on,6,5,0.22,30,skill.STEP_TROT_MAX,step_up_0p22,0,0,2026-08-30T15:27:42Z,TROT,1076,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,3.4548916326354058,on,6,5,0.24,30,skill.STEP_TROT_MAX,step_up_0p24,0,0,2026-08-30T15:27:42Z,TROT,1076,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,3.4664808226649106,on,6,5,0.26,30,skill.STEP_TROT_MAX,step_up_0p26,0,0,2026-08-30T15:27:42Z,TROT,1076,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,3.4807246777831247,on,6,5,0.28,30,skill.STEP_TROT_MAX,step_up_0p28,0,0,2026-08-30T15:27:42Z,TROT,1076,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,3.4373942940028237,on,6,5,0.3,30,skill.STEP_TROT_MAX,step_up_0p30,0,0,2026-08-30T15:27:42Z,TROT,1076,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,7,step_up,1,3.250970877164229,on,6,5,0.02,30,skill.STEP_WALK_MAX,step_up_0p02,0,1,2026-08-30T15:27:42Z,WALK,1232,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,7,step_up,1,0.9157748447141664,on,6,5,0.04,30,skill.STEP_WALK_MAX,step_up_0p04,0,1,2026-08-30T15:27:42Z,WALK,1232,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,7,step_up,1,0.9401849986346892,on,6,5,0.06,30,skill.STEP_WALK_MAX,step_up_0p06,0,1,2026-08-30T15:27:42Z,WALK,1232,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,7,step_up,1,2.109822099294975,on,6,5,0.08,30,skill.STEP_WALK_MAX,step_up_0p08,0,1,2026-08-30T15:27:42Z,WALK,1232,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,7,step_up,1,2.047246300044632,on,6,5,0.1,30,skill.STEP_WALK_MAX,step_up_0p10,0,1,2026-08-30T15:27:42Z,WALK,1232,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,7,step_up,1,2.0740465423645857,on,6,5,0.12,30,skill.STEP_WALK_MAX,step_up_0p12,0,1,2026-08-30T15:27:42Z,WALK,1232,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,7,step_up,1,2.1309205289414934,on,6,5,0.14,30,skill.STEP_WALK_MAX,step_up_0p14,0,1,2026-08-30T15:27:42Z,WALK,1232,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,7,step_up,1,2.1115969662020535,on,6,5,0.16,30,skill.STEP_WALK_MAX,step_up_0p16,0,1,2026-08-30T15:27:42Z,WALK,1232,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,7,step_up,1,8.87671657422581,on,6,5,0.18,30,skill.STEP_WALK_MAX,step_up_0p18,0,1,2026-08-30T15:27:42Z,WALK,1232,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,7,step_up,1,2.106683660514556,on,6,5,0.2,30,skill.STEP_WALK_MAX,step_up_0p20,0,1,2026-08-30T15:27:42Z,WALK,1232,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,7,step_up,1,2.0542126873089352,on,6,5,0.22,30,skill.STEP_WALK_MAX,step_up_0p22,0,1,2026-08-30T15:27:42Z,WALK,1232,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,7,step_up,1,2.064347457072383,on,6,5,0.24,30,skill.STEP_WALK_MAX,step_up_0p24,0,1,2026-08-30T15:27:42Z,WALK,1232,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,7,step_up,1,2.149616757955219,on,6,5,0.26,30,skill.STEP_WALK_MAX,step_up_0p26,0,1,2026-08-30T15:27:42Z,WALK,1232,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,7,step_up,1,2.174539402604486,on,6,5,0.28,30,skill.STEP_WALK_MAX,step_up_0p28,0,1,2026-08-30T15:27:42Z,WALK,1232,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,7,step_up,1,0.3794274634942002,on,6,5,0.3,30,skill.STEP_WALK_MAX,step_up_0p30,0,1,2026-08-30T15:27:42Z,WALK,1232,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,6,step_up,1,3.7779577445917236,on,6,5,0.02,30,skill.STEP_TROT_MAX,step_up_0p02,0,1,2026-08-30T15:27:42Z,TROT,1232,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,6,step_up,1,3.7723251998553,on,6,5,0.04,30,skill.STEP_TROT_MAX,step_up_0p04,0,1,2026-08-30T15:27:42Z,TROT,1232,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,6,step_up,1,3.8067131042779403,on,6,5,0.06,30,skill.STEP_TROT_MAX,step_up_0p06,0,1,2026-08-30T15:27:42Z,TROT,1232,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,6,step_up,1,3.802585435545489,on,6,5,0.08,30,skill.STEP_TROT_MAX,step_up_0p08,0,1,2026-08-30T15:27:42Z,TROT,1232,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,6,step_up,1,3.771021947468645,on,6,5,0.1,30,skill.STEP_TROT_MAX,step_up_0p10,0,1,2026-08-30T15:27:42Z,TROT,1232,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,6,step_up,1,3.776950136154312,on,6,5,0.12,30,skill.STEP_TROT_MAX,step_up_0p12,0,1,2026-08-30T15:27:42Z,TROT,1232,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,6,step_up,1,3.7674300561600607,on,6,5,0.14,30,skill.STEP_TROT_MAX,step_up_0p14,0,1,2026-08-30T15:27:42Z,TROT,1232,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,6,step_up,1,3.7936007295731593,on,6,5,0.16,30,skill.STEP_TROT_MAX,step_up_0p16,0,1,2026-08-30T15:27:42Z,TROT,1232,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,6,step_up,1,3.770536218762253,on,6,5,0.18,30,skill.STEP_TROT_MAX,step_up_0p18,0,1,2026-08-30T15:27:42Z,TROT,1232,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,6,step_up,1,3.7962325323170845,on,6,5,0.2,30,skill.STEP_TROT_MAX,step_up_0p20,0,1,2026-08-30T15:27:42Z,TROT,1232,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,6,step_up,1,3.782161405728304,on,6,5,0.22,30,skill.STEP_TROT_MAX,step_up_0p22,0,1,2026-08-30T15:27:42Z,TROT,1232,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,6,step_up,1,3.8041829093549007,on,6,5,0.24,30,skill.STEP_TROT_MAX,step_up_0p24,0,1,2026-08-30T15:27:42Z,TROT,1232,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,6,step_up,1,3.795471471624849,on,6,5,0.26,30,skill.STEP_TROT_MAX,step_up_0p26,0,1,2026-08-30T15:27:42Z,TROT,1232,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,6,step_up,1,3.794092902053321,on,6,5,0.28,30,skill.STEP_TROT_MAX,step_up_0p28,0,1,2026-08-30T15:27:42Z,TROT,1232,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,6,step_up,1,3.7903936405113328,on,6,5,0.3,30,skill.STEP_TROT_MAX,step_up_0p30,0,1,2026-08-30T15:27:42Z,TROT,1232,80.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_sym_steps.csv,15,step_up,1,1.0518329589813449,on,6,5,0.02,30,skill.STEP_WALK_MAX,step_up_0p02,0,2,2026-08-30T15:27:42Z,WALK,1396,80.0,1,nan
